,prev_daily,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,reproduction_rate,stringency_index,"New Task Force, Bureau or Administrative Configuration",Anti-Disinformation Measures,Closure and Regulation of Schools,COVID-19 Vaccines,Curfew,Declaration of Emergency,External Border Restrictions,Health Monitoring,Health Resources,Health Testing,Hygiene,Internal Border Restrictions,Lockdown,Other Policy Not Listed Above,Public Awareness Measures,Quarantine,Restriction and Regulation of Businesses,Restriction and Regulation of Government Services,Restrictions of Mass Gatherings,Social Distancing
615,39730.0,GBR,Europe,United Kingdom,2021-10-06,8006660.0,38675.0,33623.714,164947.0,114.0,1.05,40.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
616,34910.0,GBR,Europe,United Kingdom,2021-10-07,8046390.0,39730.0,34193.429,165080.0,133.0,1.05,40.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
617,39413.0,GBR,Europe,United Kingdom,2021-10-08,8081300.0,34910.0,34239.286,165202.0,122.0,1.05,40.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
618,33593.0,GBR,Europe,United Kingdom,2021-10-09,8120713.0,39413.0,35671.286,165322.0,120.0,1.06,40.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
619,39463.0,GBR,Europe,United Kingdom,2021-10-10,8154306.0,33593.0,36232.286,165437.0,115.0,1.06,40.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
620,37668.0,GBR,Europe,United Kingdom,2021-10-11,8193769.0,39463.0,36976.143,165575.0,138.0,1.06,43.65,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
621,41446.0,GBR,Europe,United Kingdom,2021-10-12,8231437.0,37668.0,37636.0,165711.0,136.0,1.06,43.65,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
622,44556.0,GBR,Europe,United Kingdom,2021-10-13,8272883.0,41446.0,38031.857,165848.0,137.0,1.07,43.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
623,44212.0,GBR,Europe,United Kingdom,2021-10-14,8317439.0,44556.0,38721.286,166009.0,161.0,1.07,43.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
624,42818.0,GBR,Europe,United Kingdom,2021-10-15,8361651.0,44212.0,40050.143,166149.0,140.0,1.07,43.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
625,44696.0,GBR,Europe,United Kingdom,2021-10-16,8404469.0,42818.0,40536.571,166301.0,152.0,1.07,43.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
626,48703.0,GBR,Europe,United Kingdom,2021-10-17,8449165.0,44696.0,42122.714,166442.0,141.0,1.07,43.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
627,43324.0,GBR,Europe,United Kingdom,2021-10-18,8497868.0,48703.0,43442.714,166581.0,139.0,1.06,43.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
628,48545.0,GBR,Europe,United Kingdom,2021-10-19,8541192.0,43324.0,44250.714,166724.0,143.0,1.06,43.63,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
629,51484.0,GBR,Europe,United Kingdom,2021-10-20,8589737.0,48545.0,45264.857,166878.0,154.0,1.05,43.63,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
630,48728.0,GBR,Europe,United Kingdom,2021-10-21,8641221.0,51484.0,46254.571,167043.0,165.0,1.05,43.63,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
631,44985.0,GBR,Europe,United Kingdom,2021-10-22,8689949.0,48728.0,46899.714,167194.0,151.0,1.04,43.63,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
632,38740.0,GBR,Europe,United Kingdom,2021-10-23,8734934.0,44985.0,47209.286,167365.0,171.0,1.03,43.63,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
633,36100.0,GBR,Europe,United Kingdom,2021-10-24,8773674.0,38740.0,46358.429,167531.0,166.0,1.02,43.62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
634,43453.0,GBR,Europe,United Kingdom,2021-10-25,8809774.0,36100.0,44558.0,167680.0,149.0,1.01,43.62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
635,43922.0,GBR,Europe,United Kingdom,2021-10-26,8853227.0,43453.0,44576.429,167857.0,177.0,1.01,43.62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
636,39006.0,GBR,Europe,United Kingdom,2021-10-27,8897149.0,43922.0,43916.0,168034.0,177.0,1.0,43.62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
637,43081.0,GBR,Europe,United Kingdom,2021-10-28,8936155.0,39006.0,42133.429,168233.0,199.0,1.0,43.62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
638,40726.0,GBR,Europe,United Kingdom,2021-10-29,8979236.0,43081.0,41326.714,168418.0,185.0,0.99,43.62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
639,37667.0,GBR,Europe,United Kingdom,2021-10-30,9019962.0,40726.0,40718.286,168582.0,164.0,0.99,43.62,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
640,39682.0,GBR,Europe,United Kingdom,2021-10-31,9057629.0,37667.0,40565.0,168778.0,196.0,0.98,43.61,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
641,33546.0,GBR,Europe,United Kingdom,2021-11-01,9097311.0,39682.0,41076.714,168970.0,192.0,0.98,43.61,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
642,40803.0,GBR,Europe,United Kingdom,2021-11-02,9130857.0,33546.0,39661.429,169135.0,165.0,0.98,43.61,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
643,36559.0,GBR,Europe,United Kingdom,2021-11-03,9171660.0,40803.0,39215.857,169319.0,184.0,0.98,43.61,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
644,33697.0,GBR,Europe,United Kingdom,2021-11-04,9208219.0,36559.0,38866.286,169487.0,168.0,0.97,43.61,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
645,30150.0,GBR,Europe,United Kingdom,2021-11-05,9241916.0,33697.0,37525.714,169653.0,166.0,0.98,43.61,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
646,29843.0,GBR,Europe,United Kingdom,2021-11-06,9272066.0,30150.0,36014.857,169823.0,170.0,0.98,43.61,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
647,31982.0,GBR,Europe,United Kingdom,2021-11-07,9301909.0,29843.0,34897.143,169984.0,161.0,0.98,43.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
648,32785.0,GBR,Europe,United Kingdom,2021-11-08,9333891.0,31982.0,33797.143,170144.0,160.0,0.99,43.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
649,39325.0,GBR,Europe,United Kingdom,2021-11-09,9366676.0,32785.0,33688.429,170301.0,157.0,1.0,43.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
650,42401.0,GBR,Europe,United Kingdom,2021-11-10,9406001.0,39325.0,33477.286,170471.0,170.0,1.0,43.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
651,38900.0,GBR,Europe,United Kingdom,2021-11-11,9448402.0,42401.0,34311.857,170629.0,158.0,1.01,43.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
652,37669.0,GBR,Europe,United Kingdom,2021-11-12,9487302.0,38900.0,35055.143,170774.0,145.0,1.02,43.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
653,36128.0,GBR,Europe,United Kingdom,2021-11-13,9524971.0,37669.0,36129.286,170926.0,152.0,1.02,43.59,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
654,39270.0,GBR,Europe,United Kingdom,2021-11-14,9561099.0,36128.0,37027.143,171059.0,133.0,1.03,43.59,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
655,36821.0,GBR,Europe,United Kingdom,2021-11-15,9600369.0,39270.0,38068.286,171230.0,171.0,1.03,43.59,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
656,37868.0,GBR,Europe,United Kingdom,2021-11-16,9637190.0,36821.0,38644.857,171396.0,166.0,1.04,43.59,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
657,46858.0,GBR,Europe,United Kingdom,2021-11-17,9675058.0,37868.0,38436.714,171523.0,127.0,1.04,43.59,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
658,44237.0,GBR,Europe,United Kingdom,2021-11-18,9721916.0,46858.0,39073.429,171654.0,131.0,1.05,43.59,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
659,39881.0,GBR,Europe,United Kingdom,2021-11-19,9766153.0,44237.0,39835.857,171796.0,142.0,1.05,43.59,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
660,39458.0,GBR,Europe,United Kingdom,2021-11-20,9806034.0,39881.0,40151.857,171939.0,143.0,1.05,43.58,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
661,44434.0,GBR,Europe,United Kingdom,2021-11-21,9845492.0,39458.0,40627.571,172060.0,121.0,1.06,43.58,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
662,42482.0,GBR,Europe,United Kingdom,2021-11-22,9889926.0,44434.0,41365.286,172190.0,130.0,1.06,43.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
663,42435.0,GBR,Europe,United Kingdom,2021-11-23,9932408.0,42482.0,42174.0,172340.0,150.0,1.06,43.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
664,46654.0,GBR,Europe,United Kingdom,2021-11-24,9974843.0,42435.0,42826.429,172464.0,124.0,1.06,43.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
665,49344.0,GBR,Europe,United Kingdom,2021-11-25,10021497.0,46654.0,42797.286,172605.0,141.0,1.07,43.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
666,39567.0,GBR,Europe,United Kingdom,2021-11-26,10070841.0,49344.0,43526.857,172737.0,132.0,1.07,43.58,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
667,36507.0,GBR,Europe,United Kingdom,2021-11-27,10110408.0,39567.0,43482.0,172861.0,124.0,1.07,43.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
668,42144.0,GBR,Europe,United Kingdom,2021-11-28,10146915.0,36507.0,43060.429,173005.0,144.0,1.08,43.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
669,39713.0,GBR,Europe,United Kingdom,2021-11-29,10189059.0,42144.0,42733.286,173149.0,144.0,1.08,43.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
670,47235.0,GBR,Europe,United Kingdom,2021-11-30,10228772.0,39713.0,42337.714,173270.0,121.0,1.08,43.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
671,53067.0,GBR,Europe,United Kingdom,2021-12-01,10276007.0,47235.0,43023.429,173408.0,138.0,1.09,43.56,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
672,50573.0,GBR,Europe,United Kingdom,2021-12-02,10329074.0,53067.0,43939.571,173531.0,123.0,1.1,43.56,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
673,41457.0,GBR,Europe,United Kingdom,2021-12-03,10379647.0,50573.0,44115.143,173678.0,147.0,1.1,43.56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
674,43285.0,GBR,Europe,United Kingdom,2021-12-04,10421104.0,41457.0,44385.143,173841.0,163.0,1.11,43.56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
675,50850.0,GBR,Europe,United Kingdom,2021-12-05,10464389.0,43285.0,45353.429,173958.0,117.0,1.12,43.56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
676,45102.0,GBR,Europe,United Kingdom,2021-12-06,10515239.0,50850.0,46597.143,174101.0,143.0,1.13,43.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
677,50617.0,GBR,Europe,United Kingdom,2021-12-07,10560341.0,45102.0,47367.0,174233.0,132.0,1.13,43.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
678,50023.0,GBR,Europe,United Kingdom,2021-12-08,10610958.0,50617.0,47850.143,174366.0,133.0,1.14,43.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
679,58184.0,GBR,Europe,United Kingdom,2021-12-09,10660981.0,50023.0,47415.286,174498.0,132.0,1.15,43.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
680,52279.0,GBR,Europe,United Kingdom,2021-12-10,10719165.0,58184.0,48502.571,174619.0,121.0,1.17,43.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
681,48071.0,GBR,Europe,United Kingdom,2021-12-11,10771444.0,52279.0,50048.571,174728.0,109.0,1.18,43.54,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
682,53953.0,GBR,Europe,United Kingdom,2021-12-12,10819515.0,48071.0,50732.286,174865.0,137.0,1.19,43.54,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
683,59077.0,GBR,Europe,United Kingdom,2021-12-13,10873468.0,53953.0,51175.571,174978.0,113.0,1.21,43.54,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
684,77741.0,GBR,Europe,United Kingdom,2021-12-14,10932545.0,59077.0,53172.0,175130.0,152.0,1.22,43.54,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
685,87565.0,GBR,Europe,United Kingdom,2021-12-15,11010286.0,77741.0,57046.857,175249.0,119.0,1.24,40.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
686,92503.0,GBR,Europe,United Kingdom,2021-12-16,11097851.0,87565.0,62410.0,175367.0,118.0,1.25,40.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
687,89074.0,GBR,Europe,United Kingdom,2021-12-17,11190354.0,92503.0,67312.714,175498.0,131.0,1.26,40.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
688,81959.0,GBR,Europe,United Kingdom,2021-12-18,11279428.0,89074.0,72569.143,175604.0,106.0,1.27,40.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
689,91734.0,GBR,Europe,United Kingdom,2021-12-19,11361387.0,81959.0,77410.286,175721.0,117.0,1.27,40.74,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
690,89022.0,GBR,Europe,United Kingdom,2021-12-20,11453121.0,91734.0,82807.571,175857.0,136.0,1.27,40.74,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
691,105330.0,GBR,Europe,United Kingdom,2021-12-21,11542143.0,89022.0,87085.429,175969.0,112.0,1.27,40.73,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
692,122448.0,GBR,Europe,United Kingdom,2021-12-22,11647473.0,105330.0,91026.714,176104.0,135.0,1.27,41.28,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
693,121371.0,GBR,Europe,United Kingdom,2021-12-23,11769921.0,122448.0,96010.0,176240.0,136.0,1.28,41.28,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
694,121861.0,GBR,Europe,United Kingdom,2021-12-24,11891292.0,121371.0,100134.0,176357.0,117.0,1.28,41.28,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
695,118945.0,GBR,Europe,United Kingdom,2021-12-25,12013153.0,121861.0,104817.857,176469.0,112.0,1.27,41.28,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
696,107699.0,GBR,Europe,United Kingdom,2021-12-26,12132098.0,118945.0,110101.571,176584.0,115.0,1.27,44.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
697,138025.0,GBR,Europe,United Kingdom,2021-12-27,12239797.0,107699.0,112382.286,176716.0,132.0,1.26,44.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
698,182104.0,GBR,Europe,United Kingdom,2021-12-28,12377822.0,138025.0,119382.714,176878.0,162.0,1.26,44.05,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
699,188124.0,GBR,Europe,United Kingdom,2021-12-29,12559926.0,182104.0,130350.429,177008.0,130.0,1.25,44.05,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
700,189836.0,GBR,Europe,United Kingdom,2021-12-30,12748050.0,188124.0,139732.714,177185.0,177.0,1.24,44.04,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
701,162572.0,GBR,Europe,United Kingdom,2021-12-31,12937886.0,189836.0,149513.429,177340.0,155.0,1.23,44.04,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
702,134943.0,GBR,Europe,United Kingdom,2022-01-01,13100458.0,162572.0,155329.286,177514.0,174.0,1.21,42.08,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
703,187414.0,GBR,Europe,United Kingdom,2022-01-02,13235401.0,134943.0,157614.714,177683.0,169.0,1.19,42.08,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
704,218705.0,GBR,Europe,United Kingdom,2022-01-03,13422815.0,187414.0,169002.571,177862.0,179.0,1.17,42.08,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
705,193814.0,GBR,Europe,United Kingdom,2022-01-04,13641520.0,218705.0,180528.286,178063.0,201.0,1.15,40.22,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
706,179731.0,GBR,Europe,United Kingdom,2022-01-05,13835334.0,193814.0,182201.143,178242.0,179.0,1.13,40.21,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
707,178163.0,GBR,Europe,United Kingdom,2022-01-06,14015065.0,179731.0,181002.143,178460.0,218.0,1.11,40.21,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
708,140566.0,GBR,Europe,United Kingdom,2022-01-07,14193228.0,178163.0,179334.571,178685.0,225.0,1.08,40.2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
709,141398.0,GBR,Europe,United Kingdom,2022-01-08,14333794.0,140566.0,176190.857,178901.0,216.0,1.06,40.2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
710,142122.0,GBR,Europe,United Kingdom,2022-01-09,14475192.0,141398.0,177113.0,179142.0,241.0,1.04,40.19,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
