iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,reproduction_rate,stringency_index
GBR,Europe,United Kingdom,2022/9/30,23672856,0,7271.429,207948,17,0.49,5.56
GBR,Europe,United Kingdom,2022/10/1,23672856,0,7271.429,207948,0,0.49,5.56
GBR,Europe,United Kingdom,2022/10/2,23672856,0,7271.429,207948,0,0.49,5.56
GBR,Europe,United Kingdom,2022/10/3,23672856,0,7271.429,207948,0,0.48,5.56
GBR,Europe,United Kingdom,2022/10/4,23672856,0,7271.429,207948,0,0.48,5.56
GBR,Europe,United Kingdom,2022/10/5,23672856,0,7271.429,207948,0,0.48,5.56
GBR,Europe,United Kingdom,2022/10/6,23735277,62421,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/7,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/8,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/9,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/10,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/11,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/12,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/13,23798797,63520,9074.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/14,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/15,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/16,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/17,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/18,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/19,23798797,,,207948,0,,
