,prev_daily,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,reproduction_rate,stringency_index,"New Task Force, Bureau or Administrative Configuration",Anti-Disinformation Measures,Closure and Regulation of Schools,COVID-19 Vaccines,Curfew,Declaration of Emergency,External Border Restrictions,Health Monitoring,Health Resources,Health Testing,Hygiene,Internal Border Restrictions,Lockdown,Other Policy Not Listed Above,Public Awareness Measures,Quarantine,Restriction and Regulation of Businesses,Restriction and Regulation of Government Services,Restrictions of Mass Gatherings,Social Distancing
522,37.0,CHN,Asia,China,2021-06-27,101508.0,41.0,37.286,4636.0,0.0,0.94,74.54,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
523,35.0,CHN,Asia,China,2021-06-28,101545.0,37.0,36.857,4636.0,0.0,0.93,74.54,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
524,20.0,CHN,Asia,China,2021-06-29,101580.0,35.0,35.857,4636.0,0.0,0.92,74.54,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
525,33.0,CHN,Asia,China,2021-06-30,101600.0,20.0,35.143,4636.0,0.0,0.92,74.54,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
526,42.0,CHN,Asia,China,2021-07-01,101633.0,33.0,34.857,4636.0,0.0,0.97,74.54,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,25.0,CHN,Asia,China,2021-07-02,101675.0,42.0,34.714,4636.0,0.0,1.0,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
528,38.0,CHN,Asia,China,2021-07-03,101700.0,25.0,33.286,4636.0,0.0,1.01,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
529,35.0,CHN,Asia,China,2021-07-04,101738.0,38.0,32.857,4636.0,0.0,1.05,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
530,82.0,CHN,Asia,China,2021-07-05,101773.0,35.0,32.571,4636.0,0.0,1.11,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
531,55.0,CHN,Asia,China,2021-07-06,101855.0,82.0,39.286,4636.0,0.0,1.18,68.98,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
532,30.0,CHN,Asia,China,2021-07-07,101910.0,55.0,44.286,4636.0,0.0,1.14,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
533,48.0,CHN,Asia,China,2021-07-08,101940.0,30.0,43.857,4636.0,0.0,1.06,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
534,13.0,CHN,Asia,China,2021-07-09,101988.0,48.0,44.714,4636.0,0.0,1.03,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
535,67.0,CHN,Asia,China,2021-07-10,102001.0,13.0,43.0,4636.0,0.0,1.0,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
536,38.0,CHN,Asia,China,2021-07-11,102068.0,67.0,47.143,4636.0,0.0,1.04,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
537,43.0,CHN,Asia,China,2021-07-12,102106.0,38.0,47.571,4636.0,0.0,1.03,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
538,34.0,CHN,Asia,China,2021-07-13,102149.0,43.0,42.0,4636.0,0.0,1.03,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
539,43.0,CHN,Asia,China,2021-07-14,102183.0,34.0,39.0,4636.0,0.0,1.04,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
540,49.0,CHN,Asia,China,2021-07-15,102226.0,43.0,40.857,4636.0,0.0,1.08,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
541,44.0,CHN,Asia,China,2021-07-16,102275.0,49.0,41.0,4636.0,0.0,1.11,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
542,54.0,CHN,Asia,China,2021-07-17,102319.0,44.0,45.429,4636.0,0.0,1.15,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
543,78.0,CHN,Asia,China,2021-07-18,102373.0,54.0,43.571,4636.0,0.0,1.19,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
544,18.0,CHN,Asia,China,2021-07-19,102451.0,78.0,49.286,4636.0,0.0,1.23,81.94,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
545,94.0,CHN,Asia,China,2021-07-20,102469.0,18.0,45.714,4636.0,0.0,1.23,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
546,58.0,CHN,Asia,China,2021-07-21,102563.0,94.0,54.286,4636.0,0.0,1.31,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
547,61.0,CHN,Asia,China,2021-07-22,102621.0,58.0,56.429,4636.0,0.0,1.27,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
548,48.0,CHN,Asia,China,2021-07-23,102682.0,61.0,58.143,4639.0,3.0,1.25,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
549,86.0,CHN,Asia,China,2021-07-24,102730.0,48.0,58.714,4636.0,,1.26,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
550,82.0,CHN,Asia,China,2021-07-25,102816.0,86.0,63.286,4636.0,0.0,1.29,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
551,96.0,CHN,Asia,China,2021-07-26,102898.0,82.0,63.857,4636.0,0.0,1.29,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
552,57.0,CHN,Asia,China,2021-07-27,102994.0,96.0,75.0,4636.0,0.0,1.3,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
553,78.0,CHN,Asia,China,2021-07-28,103051.0,57.0,69.714,4636.0,0.0,1.27,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
554,76.0,CHN,Asia,China,2021-07-29,103129.0,78.0,72.571,4636.0,0.0,1.28,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
555,93.0,CHN,Asia,China,2021-07-30,103205.0,76.0,74.714,4636.0,0.0,1.32,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
556,129.0,CHN,Asia,China,2021-07-31,103298.0,93.0,81.143,4636.0,0.0,1.38,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
557,143.0,CHN,Asia,China,2021-08-01,103427.0,129.0,87.286,4636.0,0.0,1.42,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
558,133.0,CHN,Asia,China,2021-08-02,103570.0,143.0,96.0,4636.0,0.0,1.44,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
559,92.0,CHN,Asia,China,2021-08-03,103703.0,133.0,101.286,4636.0,0.0,1.42,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,177.0,CHN,Asia,China,2021-08-04,103795.0,92.0,106.286,4636.0,0.0,1.38,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,159.0,CHN,Asia,China,2021-08-05,103972.0,177.0,120.429,4636.0,0.0,1.37,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
562,122.0,CHN,Asia,China,2021-08-06,104131.0,159.0,132.286,4636.0,0.0,1.31,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
563,131.0,CHN,Asia,China,2021-08-07,104253.0,122.0,136.429,4636.0,0.0,1.22,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
564,139.0,CHN,Asia,China,2021-08-08,104384.0,131.0,136.714,4636.0,0.0,1.13,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,105.0,CHN,Asia,China,2021-08-09,104523.0,139.0,136.143,4636.0,0.0,1.07,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
566,92.0,CHN,Asia,China,2021-08-10,104628.0,105.0,132.143,4636.0,0.0,1.0,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
567,136.0,CHN,Asia,China,2021-08-11,104720.0,92.0,132.143,4636.0,0.0,0.94,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
568,67.0,CHN,Asia,China,2021-08-12,104856.0,136.0,126.286,4636.0,0.0,0.89,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
569,65.0,CHN,Asia,China,2021-08-13,104923.0,67.0,113.143,4636.0,0.0,0.81,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
570,76.0,CHN,Asia,China,2021-08-14,104988.0,65.0,105.0,4636.0,0.0,0.75,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
571,53.0,CHN,Asia,China,2021-08-15,105064.0,76.0,97.143,4636.0,0.0,0.7,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
572,44.0,CHN,Asia,China,2021-08-16,105117.0,53.0,84.857,4636.0,0.0,0.67,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
573,63.0,CHN,Asia,China,2021-08-17,105161.0,44.0,76.143,4636.0,0.0,0.67,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,57.0,CHN,Asia,China,2021-08-18,105224.0,63.0,72.0,4636.0,0.0,0.68,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
575,48.0,CHN,Asia,China,2021-08-19,105281.0,57.0,60.714,4636.0,0.0,0.68,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
576,49.0,CHN,Asia,China,2021-08-20,105329.0,48.0,58.0,4636.0,0.0,0.67,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
577,40.0,CHN,Asia,China,2021-08-21,105378.0,49.0,55.714,4636.0,0.0,0.67,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
578,48.0,CHN,Asia,China,2021-08-22,105418.0,40.0,50.571,4636.0,0.0,0.66,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
579,24.0,CHN,Asia,China,2021-08-23,105466.0,48.0,49.857,4636.0,0.0,0.67,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
580,34.0,CHN,Asia,China,2021-08-24,105490.0,24.0,47.0,4636.0,0.0,0.7,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
581,47.0,CHN,Asia,China,2021-08-25,105524.0,34.0,42.857,4636.0,0.0,0.73,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
582,40.0,CHN,Asia,China,2021-08-26,105571.0,47.0,41.429,4636.0,0.0,0.77,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
583,39.0,CHN,Asia,China,2021-08-27,105611.0,40.0,40.286,4636.0,0.0,0.81,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
584,39.0,CHN,Asia,China,2021-08-28,105650.0,39.0,38.857,4636.0,0.0,0.81,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
585,57.0,CHN,Asia,China,2021-08-29,105689.0,39.0,38.714,4636.0,0.0,0.82,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
586,29.0,CHN,Asia,China,2021-08-30,105746.0,57.0,40.0,4636.0,0.0,0.84,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
587,40.0,CHN,Asia,China,2021-08-31,105775.0,29.0,40.714,4636.0,0.0,0.84,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
588,46.0,CHN,Asia,China,2021-09-01,105815.0,40.0,41.571,4636.0,0.0,0.86,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
589,46.0,CHN,Asia,China,2021-09-02,105861.0,46.0,41.429,4636.0,0.0,0.88,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
590,43.0,CHN,Asia,China,2021-09-03,105907.0,46.0,42.286,4636.0,0.0,0.89,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
591,38.0,CHN,Asia,China,2021-09-04,105950.0,43.0,42.857,4636.0,0.0,0.91,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
592,49.0,CHN,Asia,China,2021-09-05,105988.0,38.0,42.714,4636.0,0.0,0.92,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
593,26.0,CHN,Asia,China,2021-09-06,106037.0,49.0,41.571,4636.0,0.0,0.94,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
594,39.0,CHN,Asia,China,2021-09-07,106063.0,26.0,41.143,4636.0,0.0,0.96,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
595,23.0,CHN,Asia,China,2021-09-08,106102.0,39.0,41.0,4636.0,0.0,1.01,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
596,45.0,CHN,Asia,China,2021-09-09,106125.0,23.0,37.714,4636.0,0.0,1.06,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
597,62.0,CHN,Asia,China,2021-09-10,106170.0,45.0,37.571,4636.0,0.0,1.19,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
598,88.0,CHN,Asia,China,2021-09-11,106232.0,62.0,40.286,4636.0,0.0,1.31,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
599,117.0,CHN,Asia,China,2021-09-12,106320.0,88.0,47.429,4636.0,0.0,1.4,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
600,76.0,CHN,Asia,China,2021-09-13,106437.0,117.0,57.143,4636.0,0.0,1.43,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
601,83.0,CHN,Asia,China,2021-09-14,106513.0,76.0,64.286,4636.0,0.0,1.37,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
602,84.0,CHN,Asia,China,2021-09-15,106596.0,83.0,70.571,4636.0,0.0,1.3,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
603,63.0,CHN,Asia,China,2021-09-16,106680.0,84.0,79.286,4636.0,0.0,1.22,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
604,75.0,CHN,Asia,China,2021-09-17,106743.0,63.0,81.857,4636.0,0.0,1.15,70.83,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
605,60.0,CHN,Asia,China,2021-09-18,106818.0,75.0,83.714,4636.0,0.0,1.1,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
606,82.0,CHN,Asia,China,2021-09-19,106878.0,60.0,79.714,4636.0,0.0,1.04,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
607,50.0,CHN,Asia,China,2021-09-20,106960.0,82.0,74.714,4636.0,0.0,1.0,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
608,50.0,CHN,Asia,China,2021-09-21,107010.0,50.0,71.0,4636.0,0.0,0.96,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
609,68.0,CHN,Asia,China,2021-09-22,107060.0,50.0,66.286,4636.0,0.0,0.93,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
610,49.0,CHN,Asia,China,2021-09-23,107128.0,68.0,64.0,4636.0,0.0,0.92,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
611,43.0,CHN,Asia,China,2021-09-24,107177.0,49.0,62.0,4636.0,0.0,0.89,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
612,47.0,CHN,Asia,China,2021-09-25,107220.0,43.0,57.429,4636.0,0.0,0.87,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
613,48.0,CHN,Asia,China,2021-09-26,107267.0,47.0,55.571,4636.0,0.0,0.86,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
614,29.0,CHN,Asia,China,2021-09-27,107315.0,48.0,50.714,4636.0,0.0,0.85,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
615,41.0,CHN,Asia,China,2021-09-28,107344.0,29.0,47.714,4636.0,0.0,0.85,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
616,53.0,CHN,Asia,China,2021-09-29,107385.0,41.0,46.429,4636.0,0.0,0.86,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
617,60.0,CHN,Asia,China,2021-09-30,107438.0,53.0,44.286,4636.0,0.0,0.88,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
618,37.0,CHN,Asia,China,2021-10-01,107498.0,60.0,45.857,4636.0,0.0,0.88,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
619,40.0,CHN,Asia,China,2021-10-02,107535.0,37.0,45.0,4636.0,0.0,0.85,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
620,37.0,CHN,Asia,China,2021-10-03,107575.0,40.0,44.0,4636.0,0.0,0.83,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
621,41.0,CHN,Asia,China,2021-10-04,107612.0,37.0,42.429,4636.0,0.0,0.84,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
622,36.0,CHN,Asia,China,2021-10-05,107653.0,41.0,44.143,4636.0,0.0,0.84,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
623,33.0,CHN,Asia,China,2021-10-06,107689.0,36.0,43.429,4636.0,0.0,0.83,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
624,29.0,CHN,Asia,China,2021-10-07,107722.0,33.0,40.571,4636.0,0.0,0.82,76.39,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
